tick,avg_hydrolytic_resistance,pct_blocks_in_assemblies
50500,0.566608,3.01
50600,0.603369,3.56
50700,0.578604,3.10
50800,0.576979,3.09
50900,0.572869,3.38
51000,0.567762,2.99
51100,0.574484,3.35
51200,0.578381,3.79
51300,0.550509,3.00
51400,0.556014,3.07
51500,0.583454,3.46
51600,0.555734,2.91
51700,0.559672,3.08
51800,0.572653,3.31
51900,0.553925,2.99
52000,0.562204,3.27
52100,0.563304,3.43
52200,0.565495,3.05
52300,0.571816,3.23
52400,0.584426,3.74
52500,0.560408,2.87
52600,0.565897,2.91
52700,0.575773,3.43
52800,0.568788,3.20
52900,0.561111,3.08
53000,0.559172,3.43
53100,0.559772,2.96
53200,0.563828,3.00
53300,0.577814,3.45
53400,0.557076,2.87
53500,0.575623,3.05
53600,0.581630,3.35
53700,0.561670,3.01
53800,0.560919,3.03
53900,0.579979,3.43
54000,0.579634,3.10
54100,0.591796,3.23
54200,0.603157,3.51
54300,0.582040,2.95
54400,0.579807,3.31
54500,0.566769,3.32
54600,0.568121,2.99
54700,0.570412,3.14
54800,0.574593,3.65
54900,0.543441,2.92
55000,0.563158,3.64
55100,0.573146,3.81
55200,0.556162,3.10
55300,0.568622,3.12
55400,0.574761,3.28
55500,0.570587,2.84
55600,0.572278,3.10
55700,0.564911,3.16
55800,0.566895,3.08
55900,0.554938,3.16
56000,0.563471,3.17
56100,0.565015,2.94
56200,0.568930,3.02
56300,0.576113,3.15
56400,0.557832,2.87
56500,0.569614,3.12
56600,0.580945,3.08
56700,0.561346,2.78
56800,0.548844,3.08
56900,0.562189,3.21
57000,0.555792,2.80
57100,0.557303,2.97
57200,0.567554,3.32
57300,0.570905,2.95
57400,0.567963,3.04
57500,0.580010,3.35
57600,0.555930,2.97
57700,0.553340,3.04
57800,0.564826,3.49
57900,0.537491,3.00
58000,0.581138,3.17
58100,0.582193,3.57
58200,0.566936,3.16
58300,0.571381,3.09
58400,0.552617,3.51
58500,0.551805,3.14
58600,0.579638,3.40
58700,0.578542,3.20
58800,0.556789,2.82
58900,0.560515,2.85
59000,0.574582,3.15
59100,0.548698,2.91
59200,0.545824,3.02
59300,0.555573,3.27
59400,0.556138,3.09
59500,0.552680,3.24
59600,0.563950,3.43
59700,0.555626,2.83
59800,0.555807,2.94
59900,0.573561,3.40
60000,0.566512,3.03
60100,0.556228,3.08
60200,0.569339,3.28
60300,0.579028,3.19
60400,0.579501,3.25
60500,0.573691,3.48
60600,0.556238,3.08
60700,0.568693,3.31
60800,0.574838,3.38
60900,0.557778,3.07
61000,0.560898,2.85
61100,0.581976,3.36
61200,0.577356,3.19
61300,0.557518,3.15
61400,0.576240,3.43
61500,0.570168,2.89
61600,0.578132,3.15
61700,0.591833,3.25
61800,0.561819,2.78
61900,0.566028,3.00
62000,0.571591,3.45
62100,0.548851,2.96
62200,0.550905,3.24
62300,0.576493,3.40
62400,0.567317,3.02
62500,0.566632,3.33
62600,0.572190,3.35
62700,0.541387,2.72
62800,0.566928,2.94
62900,0.588276,3.32
63000,0.563324,2.96
63100,0.574618,3.12
63200,0.568921,3.17
63300,0.548377,3.00
63400,0.576533,3.11
63500,0.579583,3.29
63600,0.563404,2.81
63700,0.590133,3.10
63800,0.590436,3.35
63900,0.561940,2.90
64000,0.560779,3.12
64100,0.570938,3.28
64200,0.555118,2.90
64300,0.562118,3.28
64400,0.560336,3.32
64500,0.552504,2.91
64600,0.565494,3.09
64700,0.565091,3.27
64800,0.570535,3.20
64900,0.571350,3.28
65000,0.568136,3.38
65100,0.567842,3.04
65200,0.564188,3.05
65300,0.567396,3.36
65400,0.554151,3.07
65500,0.556177,2.92
65600,0.589164,3.39
65700,0.564836,2.87
65800,0.569330,3.14
65900,0.575445,3.28
66000,0.550384,2.91
66100,0.569842,3.20
66200,0.572156,3.35
66300,0.570219,3.00
66400,0.562020,3.07
66500,0.582736,3.35
66600,0.562154,2.79
66700,0.566424,3.29
66800,0.572656,3.42
66900,0.569814,3.19
67000,0.569236,3.02
67100,0.570856,3.40
67200,0.553689,2.92
67300,0.552719,2.94
67400,0.557089,3.25
67500,0.542235,2.73
67600,0.548260,3.03
67700,0.568370,3.60
67800,0.552550,2.88
67900,0.564915,3.20
68000,0.571671,3.54
68100,0.572412,3.07
68200,0.579099,3.01
68300,0.575663,3.17
68400,0.559280,2.79
68500,0.556146,3.03
68600,0.564714,3.32
68700,0.558817,2.90
68800,0.551187,3.23
68900,0.571567,3.48
69000,0.554409,3.04
69100,0.568014,3.36
69200,0.561136,3.43
69300,0.547942,2.82
69400,0.574193,3.09
69500,0.571183,3.19
69600,0.568049,2.87
69700,0.555014,3.01
69800,0.568512,3.59
69900,0.553677,2.84
70000,0.555917,3.10
70100,0.573813,3.70
70200,0.564089,3.05
70300,0.568952,3.51
70400,0.565171,3.59
70500,0.571683,3.29
70600,0.562491,3.29
70700,0.569805,3.39
70800,0.552268,2.88
70900,0.566035,3.25
71000,0.576648,3.54
71100,0.557321,2.99
71200,0.566956,3.19
71300,0.592145,3.46
71400,0.560262,3.19
71500,0.563212,3.16
71600,0.569713,3.35
71700,0.576053,3.00
71800,0.576354,2.99
71900,0.588073,3.57
72000,0.577652,3.12
72100,0.567380,3.32
72200,0.591304,3.72
72300,0.551227,3.02
72400,0.586567,3.19
72500,0.568534,3.32
72600,0.574594,3.25
72700,0.572386,3.14
72800,0.580174,3.36
72900,0.566944,3.00
73000,0.574647,3.40
73100,0.572642,3.21
73200,0.548048,2.92
73300,0.557698,3.11
73400,0.572789,3.42
73500,0.556130,3.07
73600,0.568106,3.12
73700,0.567867,3.54
73800,0.558161,2.91
73900,0.557771,3.05
74000,0.570143,3.46
74100,0.548321,3.03
74200,0.569238,3.31
74300,0.591038,3.83
74400,0.555996,3.00
74500,0.564176,3.23
74600,0.577723,3.45
74700,0.555844,2.73
74800,0.574626,3.20
74900,0.585210,3.39
75000,0.564008,2.89
75100,0.561568,3.08
75200,0.585062,3.52
75300,0.572503,2.93
75400,0.559831,3.10
75500,0.585439,3.59
75600,0.579997,3.31
75700,0.570701,3.17
75800,0.557749,3.43
75900,0.553978,3.16
76000,0.559875,3.12
76100,0.568984,3.32
76200,0.566461,3.04
76300,0.587231,3.24
76400,0.581639,3.12
76500,0.553678,2.83
76600,0.572137,3.36
76700,0.558067,3.21
76800,0.542746,2.77
76900,0.569800,3.15
77000,0.560941,3.42
77100,0.549162,3.07
77200,0.564800,3.31
77300,0.563678,3.25
77400,0.569355,3.11
77500,0.567769,3.11
77600,0.574760,3.51
77700,0.559142,3.14
77800,0.571905,3.02
77900,0.581641,3.69
78000,0.557822,3.09
78100,0.558763,3.04
78200,0.588759,3.52
78300,0.564559,3.00
78400,0.556434,3.33
78500,0.579327,3.54
78600,0.572391,3.09
78700,0.579449,3.23
78800,0.590896,3.48
78900,0.556758,2.84
79000,0.569426,3.12
79100,0.559105,3.56
79200,0.548594,3.02
79300,0.549111,3.28
79400,0.569706,3.49
79500,0.566226,3.40
79600,0.568020,3.27
79700,0.580419,3.48
79800,0.557855,2.94
79900,0.551835,3.27
80000,0.582005,3.77
80100,0.555158,2.87
80200,0.572566,3.15
80300,0.576110,3.35
80400,0.562449,2.92
80500,0.581920,3.12
80600,0.594404,3.62
80700,0.568486,2.84
80800,0.579583,3.27
80900,0.568638,3.74
81000,0.556887,3.25
81100,0.566193,3.17
81200,0.568540,3.36
81300,0.549925,3.02
81400,0.544260,3.00
81500,0.552539,3.21
81600,0.550403,3.11
81700,0.567230,3.43
81800,0.566905,3.94
81900,0.555717,3.09
82000,0.561069,3.10
82100,0.566760,3.49
82200,0.544848,3.07
82300,0.539537,2.93
82400,0.545810,3.35
82500,0.545727,2.80
82600,0.555579,3.04
82700,0.564017,3.40
82800,0.537354,2.91
82900,0.559766,3.31
83000,0.556413,3.29
83100,0.536802,2.88
83200,0.535522,3.32
83300,0.570559,3.45
83400,0.573810,3.10
83500,0.559895,3.14
83600,0.583566,3.43
83700,0.576276,3.16
83800,0.576604,3.20
83900,0.583940,3.45
84000,0.560074,2.74
84100,0.549437,2.97
84200,0.579465,3.67
84300,0.547876,2.84
84400,0.562994,2.95
84500,0.577765,3.49
84600,0.561103,3.02
84700,0.565778,3.05
84800,0.563101,3.51
84900,0.553042,2.91
85000,0.559543,3.07
85100,0.578443,3.51
85200,0.552737,2.83
85300,0.557937,3.11
85400,0.569985,3.24
85500,0.552506,2.78
85600,0.566766,3.10
85700,0.569079,3.43
85800,0.563224,3.03
85900,0.558713,3.20
86000,0.561357,3.40
86100,0.557238,3.08
86200,0.573879,3.52
86300,0.590742,3.94
86400,0.562102,3.03
86500,0.564353,3.02
86600,0.574008,3.36
86700,0.556655,2.99
86800,0.571827,3.40
86900,0.576276,3.60
87000,0.568782,2.95
87100,0.569782,3.16
87200,0.562650,3.52
87300,0.554213,3.14
87400,0.576804,3.27
87500,0.570019,3.39
87600,0.556941,2.91
87700,0.587435,3.32
87800,0.576217,3.38
87900,0.559349,2.83
88000,0.563923,3.12
88100,0.584565,3.31
88200,0.546330,2.81
88300,0.553291,3.04
88400,0.564423,3.52
88500,0.545391,2.95
88600,0.567515,3.16
88700,0.563642,3.01
88800,0.569921,2.79
88900,0.591573,3.17
89000,0.583180,3.62
89100,0.564949,2.91
89200,0.563588,2.88
89300,0.571083,3.25
89400,0.571707,2.89
89500,0.589605,3.29
89600,0.578380,3.23
89700,0.565134,2.71
89800,0.554034,2.72
89900,0.558057,3.04
90000,0.547847,2.83
90100,0.550257,3.04
90200,0.564423,3.20
90300,0.557211,2.82
90400,0.575707,3.14
90500,0.559909,3.39
90600,0.534050,2.82
90700,0.577426,3.12
90800,0.570641,3.36
90900,0.553358,2.94
91000,0.557544,2.91
91100,0.562801,3.21
91200,0.558246,2.77
91300,0.584275,3.33
91400,0.598786,3.57
91500,0.556341,2.90
91600,0.590098,3.31
91700,0.569483,3.49
91800,0.554065,2.88
91900,0.544113,3.07
92000,0.584220,3.51
92100,0.579349,3.14
92200,0.574050,3.14
92300,0.579770,3.42
92400,0.573881,2.90
92500,0.575979,3.27
92600,0.584069,3.77
92700,0.556616,3.11
92800,0.574631,3.28
92900,0.589896,3.64
93000,0.561342,3.02
93100,0.562831,3.21
93200,0.578614,3.49
93300,0.556844,3.25
93400,0.562553,3.35
93500,0.584234,3.46
93600,0.544445,2.76
93700,0.557240,3.28
93800,0.566341,3.57
93900,0.559040,3.02
94000,0.549579,3.10
94100,0.570544,3.32
94200,0.567561,3.11
94300,0.561624,3.49
94400,0.561162,3.65
94500,0.555158,3.20
94600,0.564165,3.40
94700,0.568125,3.40
94800,0.558173,3.01
94900,0.562033,2.92
95000,0.561688,3.24
95100,0.546823,2.78
95200,0.550972,2.99
95300,0.577235,3.25
95400,0.563841,2.94
95500,0.562025,3.05
95600,0.572558,3.17
95700,0.555635,2.73
95800,0.573220,3.00
95900,0.582722,3.45
96000,0.567341,2.97
96100,0.572880,3.05
96200,0.564995,3.45
96300,0.556506,2.90
96400,0.555402,2.97
96500,0.584934,3.38
96600,0.572229,2.93
96700,0.564961,3.02
96800,0.579949,3.38
96900,0.568675,2.97
97000,0.564373,3.16
97100,0.576129,3.25
97200,0.549234,2.90
97300,0.582529,3.28
97400,0.568090,3.03
97500,0.576713,2.84
97600,0.572495,2.95
97700,0.563939,2.89
97800,0.567479,2.86
97900,0.567457,3.25
98000,0.562881,3.19
98100,0.546748,2.90
98200,0.571204,3.24
98300,0.571483,3.59
98400,0.562299,3.27
98500,0.573845,3.20
98600,0.563605,3.20
98700,0.548035,2.89
98800,0.565743,3.42
98900,0.598923,3.64
99000,0.588129,3.12
99100,0.565691,3.01
99200,0.586384,3.74
99300,0.555741,3.01
99400,0.578633,3.16
99500,0.574153,3.31
99600,0.562805,2.84
99700,0.572628,2.97
99800,0.585449,3.36
99900,0.546433,3.01
100000,0.571791,3.33
100100,0.577503,3.60
100200,0.557016,3.11
100300,0.566919,3.16
100400,0.579107,3.23
100500,0.552720,2.90
100600,0.566434,3.21
100700,0.561117,3.23
100800,0.537460,2.79
100900,0.546470,3.19
101000,0.558679,3.39
101100,0.559028,2.95
101200,0.579266,3.14
101300,0.571693,3.27
101400,0.572378,2.99
101500,0.570853,2.99
101600,0.585251,3.27
101700,0.571076,3.05
101800,0.569294,3.32
101900,0.583876,3.45
102000,0.574858,3.00
102100,0.586148,3.24
102200,0.599161,3.27
102300,0.574405,2.78
102400,0.568323,3.01
102500,0.560246,3.04
102600,0.553166,2.85
102700,0.578746,3.14
102800,0.585606,3.27
102900,0.560514,2.93
103000,0.568649,3.01
103100,0.582406,3.14
103200,0.552778,2.85
103300,0.573138,3.08
103400,0.573440,3.45
103500,0.572916,3.09
103600,0.561808,3.15
103700,0.578459,3.57
103800,0.565331,2.95
103900,0.575952,3.39
104000,0.585729,3.88
104100,0.557359,3.33
104200,0.594234,3.38
104300,0.576454,3.31
104400,0.557801,3.02
104500,0.583504,3.38
104600,0.568450,3.10
104700,0.574123,2.87
104800,0.582321,3.21
104900,0.588112,3.77
105000,0.563564,2.94
105100,0.556021,3.10
105200,0.565368,3.43
105300,0.561812,2.87
105400,0.571991,3.00
105500,0.579279,3.15
105600,0.566624,2.72
105700,0.562409,2.84
105800,0.594204,3.45
105900,0.570037,3.12
106000,0.565880,3.15
106100,0.562569,3.20
106200,0.542856,2.81
106300,0.561970,3.05
106400,0.558627,3.38
106500,0.539447,2.76
106600,0.563310,3.09
106700,0.580933,3.14
106800,0.572523,2.81
106900,0.562813,2.84
107000,0.579237,3.21
107100,0.544791,2.84
107200,0.554404,2.94
107300,0.565498,3.27
107400,0.560888,2.93
107500,0.567455,3.19
107600,0.574859,3.38
107700,0.567134,3.16
107800,0.570793,3.24
107900,0.567310,3.29
108000,0.554055,2.92
108100,0.567748,3.21
108200,0.556956,3.52
108300,0.546931,3.08
108400,0.556295,3.27
108500,0.576610,3.62
108600,0.552424,3.10
108700,0.551882,2.82
108800,0.568646,3.27
108900,0.555790,3.01
109000,0.583579,3.42
109100,0.584203,3.36
109200,0.560508,3.02
109300,0.549846,2.99
109400,0.557297,3.27
109500,0.553175,2.80
109600,0.556341,3.10
109700,0.590992,3.81
109800,0.560189,3.15
109900,0.553587,3.02
110000,0.580186,3.56
110100,0.555489,2.88
110200,0.545989,2.97
110300,0.559577,3.07
110400,0.562766,2.78
110500,0.553023,3.04
110600,0.575190,3.42
110700,0.558389,2.87
110800,0.553916,2.91
110900,0.588137,3.57
111000,0.572144,2.93
111100,0.567985,3.08
111200,0.581130,3.60
111300,0.560338,2.92
111400,0.584005,3.35
111500,0.581365,3.69
111600,0.560562,3.19
111700,0.549805,3.01
111800,0.576281,3.33
111900,0.562536,3.10
112000,0.571713,3.04
112100,0.576706,3.19
112200,0.560082,2.89
112300,0.575771,3.09
112400,0.581004,3.35
112500,0.552826,2.85
112600,0.560594,3.21
112700,0.567223,3.25
112800,0.556422,2.80
112900,0.562900,3.16
113000,0.564786,3.20
113100,0.556174,2.73
113200,0.582437,3.11
113300,0.573869,3.05
113400,0.555300,2.71
113500,0.571752,3.05
113600,0.569395,3.21
113700,0.563761,2.86
113800,0.557996,2.82
113900,0.591938,3.29
114000,0.558284,2.68
114100,0.572133,3.14
114200,0.577751,3.14
114300,0.576741,2.88
114400,0.574847,3.07
114500,0.570260,3.21
114600,0.558289,2.85
114700,0.570849,3.25
114800,0.568108,3.35
114900,0.567060,3.08
115000,0.573955,3.08
115100,0.579477,3.36
115200,0.559152,2.97
115300,0.553581,3.12
115400,0.566690,3.74
115500,0.549502,3.10
115600,0.552502,3.25
115700,0.583865,3.29
115800,0.570498,2.94
115900,0.572628,3.15
116000,0.563286,3.33
116100,0.550525,3.20
