tick,avg_hydrolytic_resistance,pct_blocks_in_assemblies
115700,0.549366,0.00
115800,0.542722,0.00
115900,0.552131,0.00
116000,0.546868,0.00
116100,0.542231,0.00
116200,0.557483,0.00
116300,0.566878,0.00
116400,0.540363,0.00
116500,0.537189,0.00
116600,0.557776,0.00
116700,0.526529,0.00
116800,0.534022,0.00
116900,0.542024,0.00
117000,0.530348,0.00
117100,0.538092,0.00
117200,0.561642,0.00
117300,0.538043,0.00
117400,0.547159,0.00
117500,0.549035,0.00
117600,0.537735,0.00
117700,0.544744,0.00
117800,0.588115,0.00
117900,0.542706,0.00
118000,0.546108,0.00
118100,0.546005,0.00
118200,0.536040,0.00
118300,0.552057,0.00
118400,0.570624,0.00
118500,0.550279,0.00
118600,0.569273,0.00
118700,0.566179,0.00
118800,0.527419,0.00
118900,0.538118,0.00
119000,0.543939,0.00
119100,0.526324,0.00
119200,0.544940,0.00
119300,0.564666,0.00
119400,0.540466,0.00
119500,0.551954,0.00
119600,0.549109,0.00
119700,0.528380,0.00
119800,0.546576,0.00
119900,0.546814,0.00
120000,0.541721,0.00
120100,0.540630,0.00
120200,0.569434,0.00
120300,0.551590,0.00
120400,0.520123,0.00
120500,0.537797,0.00
120600,0.535307,0.00
120700,0.536996,0.00
120800,0.548069,0.00
120900,0.536708,0.00
121000,0.525494,0.00
121100,0.538551,0.00
121200,0.521463,0.00
121300,0.557818,0.00
121400,0.553722,0.00
121500,0.528522,0.00
121600,0.560332,0.00
121700,0.553866,0.00
121800,0.548827,0.00
121900,0.535645,0.00
122000,0.558733,0.00
122100,0.544427,0.00
122200,0.547951,0.00
122300,0.554716,0.00
122400,0.541359,0.00
122500,0.547634,0.00
122600,0.552546,0.00
122700,0.533717,0.00
122800,0.563256,0.00
122900,0.542313,0.00
123000,0.534181,0.00
123100,0.563551,0.00
123200,0.569114,0.00
123300,0.532214,0.00
123400,0.531915,0.00
123500,0.532907,0.00
123600,0.536148,0.00
123700,0.533024,0.00
123800,0.547547,0.00
123900,0.523146,0.00
124000,0.533440,0.00
124100,0.543817,0.00
124200,0.540606,0.00
124300,0.538700,0.00
124400,0.564600,0.00
124500,0.540653,0.00
124600,0.547038,0.00
124700,0.556177,0.00
124800,0.538930,0.00
124900,0.556904,0.00
125000,0.581460,0.00
125100,0.547482,0.00
125200,0.558469,0.00
125300,0.569114,0.00
125400,0.555295,0.00
125500,0.561707,0.00
125600,0.550838,0.00
125700,0.537923,0.00
125800,0.552612,0.00
125900,0.560783,0.00
126000,0.539589,0.00
126100,0.538073,0.00
126200,0.544603,0.00
126300,0.526635,0.00
126400,0.534783,0.00
126500,0.533369,0.00
126600,0.540178,0.00
126700,0.537876,0.00
126800,0.541470,0.00
126900,0.536037,0.00
127000,0.536939,0.00
127100,0.559847,0.00
127200,0.553951,0.00
127300,0.542992,0.00
127400,0.537692,0.00
127500,0.541439,0.00
127600,0.544823,0.00
127700,0.557119,0.00
127800,0.540044,0.00
127900,0.545661,0.00
128000,0.556131,0.00
128100,0.538390,0.00
128200,0.539739,0.00
128300,0.545571,0.00
128400,0.532342,0.00
128500,0.554806,0.00
128600,0.564921,0.00
128700,0.542803,0.00
128800,0.532337,0.00
128900,0.532269,0.00
129000,0.520760,0.00
129100,0.546043,0.00
129200,0.562798,0.00
129300,0.549517,0.00
129400,0.539885,0.00
129500,0.554348,0.00
129600,0.542408,0.00
129700,0.543804,0.00
129800,0.565576,0.00
129900,0.546450,0.00
130000,0.553561,0.00
130100,0.556058,0.00
130200,0.541957,0.00
130300,0.563119,0.00
130400,0.568617,0.00
130500,0.552268,0.00
130600,0.543624,0.00
130700,0.531442,0.00
130800,0.527245,0.00
130900,0.533606,0.00
131000,0.543126,0.00
131100,0.538405,0.00
131200,0.537867,0.00
131300,0.575728,0.00
131400,0.535761,0.00
131500,0.545918,0.00
131600,0.563225,0.00
131700,0.548839,0.00
131800,0.549158,0.00
131900,0.553009,0.00
132000,0.529329,0.00
132100,0.540254,0.00
132200,0.552650,0.00
132300,0.544276,0.00
132400,0.563381,0.00
132500,0.553287,0.00
132600,0.528775,0.00
132700,0.553136,0.00
132800,0.550765,0.00
132900,0.540263,0.00
133000,0.536000,0.00
133100,0.546756,0.00
133200,0.546518,0.00
133300,0.544628,0.00
133400,0.555320,0.00
133500,0.550354,0.00
133600,0.557668,0.00
133700,0.574398,0.00
133800,0.560059,0.00
133900,0.568593,0.00
134000,0.582166,0.00
134100,0.554340,0.00
134200,0.548308,0.00
134300,0.567573,0.00
134400,0.540999,0.00
134500,0.558557,0.00
134600,0.580122,0.00
134700,0.557399,0.00
134800,0.579832,0.00
134900,0.578735,0.00
135000,0.547065,0.00
135100,0.549741,0.00
135200,0.566671,0.00
135300,0.551781,0.00
135400,0.546104,0.00
135500,0.562136,0.00
135600,0.542735,0.00
135700,0.542360,0.00
135800,0.556519,0.00
135900,0.535205,0.00
136000,0.543515,0.00
136100,0.540915,0.00
136200,0.516657,0.00
136300,0.523699,0.00
136400,0.554159,0.00
136500,0.540138,0.00
136600,0.533753,0.00
136700,0.558718,0.00
136800,0.546465,0.00
136900,0.549277,0.00
137000,0.541315,0.00
137100,0.527018,0.00
137200,0.535047,0.00
137300,0.560848,0.00
137400,0.542069,0.00
137500,0.517344,0.00
137600,0.533781,0.00
137700,0.536868,0.00
137800,0.558661,0.00
137900,0.550239,0.00
138000,0.529104,0.00
138100,0.549730,0.00
138200,0.552300,0.00
138300,0.532655,0.00
138400,0.564697,0.00
138500,0.564926,0.00
138600,0.553039,0.00
138700,0.556833,0.00
138800,0.546565,0.00
138900,0.541462,0.00
139000,0.547160,0.00
139100,0.555274,0.00
139200,0.539216,0.00
139300,0.552731,0.00
139400,0.565126,0.00
139500,0.539958,0.00
139600,0.562668,0.00
139700,0.550140,0.00
139800,0.555947,0.00
139900,0.555249,0.00
140000,0.557280,0.00
140100,0.552856,0.00
140200,0.545438,0.00
140300,0.556963,0.00
140400,0.551221,0.00
140500,0.552349,0.00
140600,0.560254,0.00
140700,0.528168,0.00
140800,0.540891,0.00
140900,0.540236,0.00
141000,0.546536,0.00
141100,0.534774,0.00
141200,0.524101,0.00
141300,0.513202,0.00
141400,0.535006,0.00
141500,0.549159,0.00
141600,0.546523,0.00
141700,0.543591,0.00
141800,0.566394,0.00
141900,0.535267,0.00
142000,0.558112,0.00
142100,0.541453,0.00
142200,0.531174,0.00
142300,0.555164,0.00
142400,0.554190,0.00
142500,0.544285,0.00
142600,0.536715,0.00
142700,0.538475,0.00
142800,0.514497,0.00
142900,0.531569,0.00
143000,0.540346,0.00
143100,0.547346,0.00
143200,0.540633,0.00
143300,0.533190,0.00
143400,0.516064,0.00
143500,0.527770,0.00
143600,0.519212,0.00
143700,0.529449,0.00
143800,0.538092,0.00
143900,0.559130,0.00
144000,0.545780,0.00
144100,0.555106,0.00
144200,0.557453,0.00
144300,0.524090,0.00
144400,0.518366,0.00
144500,0.548004,0.00
144600,0.545800,0.00
144700,0.531857,0.00
144800,0.550313,0.00
144900,0.531240,0.00
145000,0.547952,0.00
145100,0.547666,0.00
145200,0.539332,0.00
145300,0.532625,0.00
145400,0.552534,0.00
145500,0.544176,0.00
145600,0.562075,0.00
145700,0.579636,0.00
145800,0.547563,0.00
145900,0.558592,0.00
146000,0.552389,0.00
146100,0.537366,0.00
146200,0.541850,0.00
146300,0.546014,0.00
146400,0.538517,0.00
146500,0.547106,0.00
146600,0.560430,0.00
146700,0.540708,0.00
146800,0.522485,0.00
146900,0.523766,0.00
147000,0.517485,0.00
147100,0.531622,0.00
147200,0.557231,0.00
147300,0.549973,0.00
147400,0.537140,0.00
147500,0.564148,0.00
147600,0.552359,0.00
147700,0.534759,0.00
147800,0.538009,0.00
147900,0.535519,0.00
148000,0.546212,0.00
148100,0.558083,0.00
148200,0.555206,0.00
148300,0.563394,0.00
148400,0.550233,0.00
148500,0.530069,0.00
148600,0.557431,0.00
148700,0.554903,0.00
148800,0.542613,0.00
148900,0.543709,0.00
149000,0.543889,0.00
149100,0.529073,0.00
149200,0.551686,0.00
149300,0.542702,0.00
149400,0.541715,0.00
149500,0.544496,0.00
149600,0.541181,0.00
149700,0.533302,0.00
149800,0.539017,0.00
149900,0.564028,0.00
150000,0.536696,0.00
150100,0.540666,0.00
150200,0.547708,0.00
150300,0.541647,0.00
150400,0.541826,0.00
150500,0.564117,0.00
150600,0.538463,0.00
150700,0.558362,0.00
150800,0.544704,0.00
150900,0.535879,0.00
151000,0.557885,0.00
151100,0.559610,0.00
151200,0.546460,0.00
151300,0.562516,0.00
151400,0.555036,0.00
151500,0.551817,0.00
151600,0.534666,0.00
151700,0.546506,0.00
151800,0.545366,0.00
151900,0.546243,0.00
152000,0.545324,0.00
152100,0.534037,0.00
152200,0.530396,0.00
152300,0.556838,0.00
152400,0.537306,0.00
152500,0.544100,0.00
152600,0.552687,0.00
152700,0.530865,0.00
152800,0.537274,0.00
152900,0.552298,0.00
153000,0.543831,0.00
153100,0.554490,0.00
153200,0.560772,0.00
153300,0.531090,0.00
153400,0.549667,0.00
153500,0.555337,0.00
153600,0.542650,0.00
153700,0.557112,0.00
153800,0.535629,0.00
153900,0.528054,0.00
154000,0.543477,0.00
154100,0.559289,0.00
154200,0.528857,0.00
154300,0.536360,0.00
154400,0.536028,0.00
154500,0.546797,0.00
154600,0.537377,0.00
154700,0.550093,0.00
154800,0.541878,0.00
154900,0.556749,0.00
155000,0.550380,0.00
155100,0.539641,0.00
155200,0.542065,0.00
155300,0.557160,0.00
155400,0.546161,0.00
155500,0.556335,0.00
155600,0.583342,0.00
155700,0.530925,0.00
155800,0.542843,0.00
155900,0.541871,0.00
156000,0.531666,0.00
156100,0.570470,0.00
156200,0.567071,0.00
156300,0.539138,0.00
156400,0.543089,0.00
156500,0.543792,0.00
156600,0.520942,0.00
156700,0.543957,0.00
156800,0.555653,0.00
156900,0.526351,0.00
157000,0.539691,0.00
157100,0.552622,0.00
157200,0.545637,0.00
157300,0.549142,0.00
157400,0.551601,0.00
157500,0.540997,0.00
157600,0.549584,0.00
157700,0.557734,0.00
157800,0.519232,0.00
157900,0.541493,0.00
158000,0.568010,0.00
158100,0.550341,0.00
158200,0.547218,0.00
158300,0.567787,0.00
158400,0.555743,0.00
158500,0.556463,0.00
158600,0.538792,0.00
158700,0.531473,0.00
158800,0.540575,0.00
158900,0.540186,0.00
159000,0.531570,0.00
159100,0.549673,0.00
159200,0.539000,0.00
159300,0.523790,0.00
159400,0.556180,0.00
159500,0.563086,0.00
159600,0.548946,0.00
159700,0.550079,0.00
159800,0.546656,0.00
159900,0.538952,0.00
160000,0.522188,0.00
160100,0.540284,0.00
160200,0.525946,0.00
160300,0.530416,0.00
160400,0.549727,0.00
160500,0.523464,0.00
160600,0.536422,0.00
160700,0.542526,0.00
160800,0.526540,0.00
160900,0.553707,0.00
161000,0.561347,0.00
161100,0.526597,0.00
161200,0.532777,0.00
161300,0.544736,0.00
161400,0.536868,0.00
161500,0.550306,0.00
161600,0.568997,0.00
161700,0.551242,0.00
161800,0.539022,0.00
161900,0.549481,0.00
162000,0.536259,0.00
162100,0.545838,0.00
162200,0.549897,0.00
162300,0.538517,0.00
162400,0.542515,0.00
162500,0.545422,0.00
162600,0.546927,0.00
162700,0.560265,0.00
162800,0.547979,0.00
162900,0.536321,0.00
163000,0.542844,0.00
163100,0.555639,0.00
163200,0.557070,0.00
163300,0.554137,0.00
163400,0.554438,0.00
163500,0.555361,0.00
163600,0.554770,0.00
163700,0.557920,0.00
163800,0.539875,0.00
163900,0.542226,0.00
164000,0.557218,0.00
164100,0.555956,0.00
164200,0.553494,0.00
164300,0.556445,0.00
164400,0.547125,0.00
164500,0.547515,0.00
164600,0.553411,0.00
164700,0.540455,0.00
164800,0.545553,0.00
164900,0.561857,0.00
165000,0.539697,0.00
165100,0.554054,0.00
165200,0.541439,0.00
165300,0.548407,0.00
165400,0.562794,0.00
165500,0.559687,0.00
165600,0.554539,0.00
165700,0.553628,0.00
165800,0.547476,0.00
165900,0.534195,0.00
166000,0.544057,0.00
166100,0.548686,0.00
166200,0.533093,0.00
166300,0.550364,0.00
166400,0.575061,0.00
166500,0.545798,0.00
166600,0.543476,0.00
166700,0.569072,0.00
166800,0.532775,0.00
166900,0.531846,0.00
167000,0.542227,0.00
167100,0.534378,0.00
167200,0.558256,0.00
167300,0.549145,0.00
167400,0.538941,0.00
167500,0.545028,0.00
167600,0.559627,0.00
167700,0.543840,0.00
167800,0.534840,0.00
167900,0.548142,0.00
168000,0.545820,0.00
168100,0.552530,0.00
168200,0.561327,0.00
168300,0.527534,0.00
168400,0.548902,0.00
168500,0.553421,0.00
168600,0.546501,0.00
168700,0.544713,0.00
168800,0.555377,0.00
168900,0.536674,0.00
169000,0.540668,0.00
169100,0.550638,0.00
169200,0.542497,0.00
169300,0.554689,0.00
169400,0.557183,0.00
169500,0.552059,0.00
169600,0.534454,0.00
169700,0.547038,0.00
169800,0.529791,0.00
169900,0.551577,0.00
170000,0.545127,0.00
170100,0.526015,0.00
170200,0.539362,0.00
170300,0.537303,0.00
170400,0.526211,0.00
170500,0.548581,0.00
170600,0.551126,0.00
170700,0.540642,0.00
170800,0.548089,0.00
170900,0.547144,0.00
171000,0.530082,0.00
171100,0.531877,0.00
171200,0.533799,0.00
171300,0.541155,0.00
171400,0.553042,0.00
171500,0.569453,0.00
171600,0.548926,0.00
171700,0.559973,0.00
171800,0.571303,0.00
171900,0.551279,0.00
172000,0.576542,0.00
172100,0.561538,0.00
172200,0.547230,0.00
172300,0.552787,0.00
172400,0.560112,0.00
172500,0.526875,0.00
172600,0.546149,0.00
172700,0.557992,0.00
172800,0.533945,0.00
172900,0.535396,0.00
173000,0.559006,0.00
173100,0.546244,0.00
173200,0.558337,0.00
173300,0.543224,0.00
173400,0.547848,0.00
173500,0.558724,0.00
173600,0.549675,0.00
173700,0.531202,0.00
173800,0.540768,0.00
173900,0.534668,0.00
174000,0.532777,0.00
174100,0.550731,0.00
174200,0.533348,0.00
174300,0.535102,0.00
174400,0.552885,0.00
174500,0.560549,0.00
174600,0.543157,0.00
174700,0.564713,0.00
174800,0.548672,0.00
174900,0.542540,0.00
175000,0.546960,0.00
175100,0.553184,0.00
175200,0.545921,0.00
175300,0.551295,0.00
175400,0.550739,0.00
175500,0.538266,0.00
175600,0.559140,0.00
175700,0.582585,0.00
175800,0.561466,0.00
175900,0.556573,0.00
176000,0.577110,0.00
176100,0.542803,0.00
176200,0.543134,0.00
176300,0.544386,0.00
176400,0.552429,0.00
176500,0.550129,0.00
176600,0.570573,0.00
176700,0.535193,0.00
176800,0.543949,0.00
176900,0.556155,0.00
177000,0.553652,0.00
177100,0.540000,0.00
177200,0.549181,0.00
177300,0.548818,0.00
177400,0.541102,0.00
177500,0.547011,0.00
177600,0.533222,0.00
177700,0.539291,0.00
177800,0.565695,0.00
177900,0.549412,0.00
178000,0.569643,0.00
178100,0.568927,0.00
178200,0.550614,0.00
178300,0.547234,0.00
178400,0.568153,0.00
178500,0.545455,0.00
178600,0.538997,0.00
178700,0.556477,0.00
178800,0.529687,0.00
178900,0.539556,0.00
179000,0.544131,0.00
179100,0.530422,0.00
179200,0.544043,0.00
179300,0.558121,0.00
179400,0.543820,0.00
179500,0.540006,0.00
179600,0.541104,0.00
179700,0.547361,0.00
179800,0.555426,0.00
179900,0.544547,0.00
180000,0.537511,0.00
180100,0.537544,0.00
180200,0.555426,0.00
180300,0.551555,0.00
180400,0.560644,0.00
180500,0.560758,0.00
180600,0.537346,0.00
180700,0.559214,0.00
180800,0.556603,0.00
180900,0.547068,0.00
181000,0.538941,0.00
181100,0.549888,0.00
181200,0.530982,0.00
181300,0.555998,0.00
181400,0.534833,0.00
181500,0.538438,0.00
181600,0.560185,0.00
181700,0.561276,0.00
181800,0.536183,0.00
181900,0.535208,0.00
182000,0.553553,0.00
182100,0.549452,0.00
182200,0.536538,0.00
182300,0.542644,0.00
182400,0.524504,0.00
182500,0.550481,0.00
182600,0.551424,0.00
182700,0.536584,0.00
182800,0.542392,0.00
182900,0.546430,0.00
183000,0.543365,0.00
183100,0.539494,0.00
183200,0.556209,0.00
183300,0.545507,0.00
183400,0.555693,0.00
183500,0.556645,0.00
183600,0.536992,0.00
183700,0.548288,0.00
183800,0.562619,0.00
183900,0.539633,0.00
184000,0.543045,0.00
184100,0.545089,0.00
184200,0.532215,0.00
184300,0.548018,0.00
184400,0.564943,0.00
184500,0.533578,0.00
184600,0.540102,0.00
184700,0.563094,0.00
184800,0.551458,0.00
184900,0.565776,0.00
185000,0.574083,0.00
185100,0.547404,0.00
185200,0.560840,0.00
185300,0.548580,0.00
185400,0.536281,0.00
185500,0.542143,0.00
185600,0.541896,0.00
185700,0.533701,0.00
185800,0.542236,0.00
185900,0.547042,0.00
186000,0.533720,0.00
186100,0.529663,0.00
186200,0.558005,0.00
186300,0.535870,0.00
186400,0.546218,0.00
186500,0.546453,0.00
186600,0.532339,0.00
186700,0.539776,0.00
186800,0.552084,0.00
186900,0.516794,0.00
187000,0.538671,0.00
187100,0.551208,0.00
187200,0.538929,0.00
187300,0.530879,0.00
187400,0.547996,0.00
187500,0.526352,0.00
187600,0.538840,0.00
187700,0.565108,0.00
187800,0.541138,0.00
187900,0.534445,0.00
188000,0.565108,0.00
188100,0.545995,0.00
188200,0.554018,0.00
188300,0.567228,0.00
188400,0.536477,0.00
188500,0.529691,0.00
188600,0.548121,0.00
188700,0.534650,0.00
188800,0.528639,0.00
188900,0.553329,0.00
189000,0.557260,0.00
189100,0.546315,0.00
189200,0.559339,0.00
189300,0.534216,0.00
189400,0.527905,0.00
189500,0.541568,0.00
189600,0.531965,0.00
189700,0.535920,0.00
189800,0.549556,0.00
189900,0.553598,0.00
190000,0.550712,0.00
190100,0.560127,0.00
190200,0.531138,0.00
190300,0.539154,0.00
190400,0.561303,0.00
190500,0.545337,0.00
190600,0.538250,0.00
190700,0.549144,0.00
190800,0.546011,0.00
190900,0.563607,0.00
191000,0.560853,0.00
191100,0.541714,0.00
191200,0.544393,0.00
191300,0.554968,0.00
191400,0.551429,0.00
191500,0.565729,0.00
191600,0.556804,0.00
191700,0.541705,0.00
191800,0.555920,0.00
191900,0.559752,0.00
192000,0.538917,0.00
192100,0.542818,0.00
192200,0.546508,0.00
192300,0.552955,0.00
192400,0.549778,0.00
192500,0.558554,0.00
192600,0.553628,0.00
192700,0.549076,0.00
192800,0.543099,0.00
192900,0.532304,0.00
193000,0.535902,0.00
193100,0.545991,0.00
193200,0.541519,0.00
193300,0.562792,0.00
193400,0.550366,0.00
193500,0.532478,0.00
193600,0.550929,0.00
193700,0.553252,0.00
193800,0.545018,0.00
193900,0.537797,0.00
194000,0.554323,0.00
194100,0.538184,0.00
194200,0.535096,0.00
194300,0.543733,0.00
194400,0.542292,0.00
194500,0.552339,0.00
194600,0.556808,0.00
194700,0.543843,0.00
194800,0.551577,0.00
194900,0.555965,0.00
195000,0.539541,0.00
195100,0.540682,0.00
195200,0.557911,0.00
195300,0.532017,0.00
195400,0.531549,0.00
195500,0.546265,0.00
195600,0.533937,0.00
195700,0.536427,0.00
195800,0.562684,0.00
195900,0.543622,0.00
196000,0.543197,0.00
196100,0.569381,0.00
196200,0.548388,0.00
196300,0.545265,0.00
196400,0.555110,0.00
196500,0.544081,0.00
196600,0.531360,0.00
196700,0.543423,0.00
196800,0.551451,0.00
196900,0.563609,0.00
197000,0.574198,0.00
197100,0.539232,0.00
197200,0.547249,0.00
197300,0.550808,0.00
197400,0.529173,0.00
197500,0.551804,0.00
197600,0.570737,0.00
197700,0.539508,0.00
197800,0.551732,0.00
197900,0.545392,0.00
198000,0.524927,0.00
198100,0.530454,0.00
198200,0.543748,0.00
198300,0.532249,0.00
198400,0.541174,0.00
198500,0.525832,0.00
198600,0.512037,0.00
198700,0.533908,0.00
198800,0.557142,0.00
198900,0.552524,0.00
199000,0.552601,0.00
199100,0.563724,0.00
199200,0.542291,0.00
199300,0.543736,0.00
199400,0.552731,0.00
199500,0.536779,0.00
199600,0.539127,0.00
199700,0.562103,0.00
199800,0.543321,0.00
199900,0.546956,0.00
200000,0.543996,0.00
200100,0.533468,0.00
200200,0.517216,0.00
200300,0.555400,0.00
200400,0.538914,0.00
200500,0.552292,0.00
200600,0.559608,0.00
200700,0.532434,0.00
200800,0.536425,0.00
200900,0.547653,0.00
201000,0.543278,0.00
201100,0.553260,0.00
201200,0.568921,0.00
201300,0.549210,0.00
201400,0.545343,0.00
201500,0.557625,0.00
201600,0.537207,0.00
201700,0.548741,0.00
201800,0.573675,0.00
201900,0.565210,0.00
202000,0.550181,0.00
202100,0.566645,0.00
202200,0.545693,0.00
202300,0.549637,0.00
202400,0.549210,0.00
202500,0.537152,0.00
202600,0.557510,0.00
202700,0.560344,0.00
202800,0.536257,0.00
202900,0.565358,0.00
203000,0.569230,0.00
203100,0.550015,0.00
203200,0.558307,0.00
203300,0.577901,0.00
203400,0.557004,0.00
203500,0.550946,0.00
203600,0.562849,0.00
203700,0.550399,0.00
203800,0.554787,0.00
203900,0.559019,0.00
204000,0.533353,0.00
204100,0.541915,0.00
204200,0.538982,0.00
204300,0.533215,0.00
204400,0.548485,0.00
204500,0.572837,0.00
204600,0.546669,0.00
204700,0.551478,0.00
204800,0.564102,0.00
204900,0.542852,0.00
205000,0.555736,0.00
205100,0.543665,0.00
205200,0.524204,0.00
205300,0.538340,0.00
205400,0.564112,0.00
205500,0.545427,0.00
205600,0.542957,0.00
205700,0.546922,0.00
205800,0.535373,0.00
205900,0.542943,0.00
206000,0.575162,0.00
206100,0.557834,0.00
206200,0.545336,0.00
206300,0.560137,0.00
206400,0.557243,0.00
206500,0.544135,0.00
206600,0.563601,0.00
206700,0.541701,0.00
206800,0.548067,0.00
206900,0.560348,0.00
207000,0.529590,0.00
207100,0.541878,0.00
207200,0.561759,0.00
207300,0.542840,0.00
207400,0.553316,0.00
207500,0.562654,0.00
207600,0.546625,0.00
207700,0.549362,0.00
207800,0.558600,0.00
207900,0.534999,0.00
208000,0.550045,0.00
208100,0.542125,0.00
208200,0.549179,0.00
208300,0.542302,0.00
208400,0.554384,0.00
208500,0.536075,0.00
208600,0.525393,0.00
208700,0.546293,0.00
208800,0.545614,0.00
208900,0.558643,0.00
209000,0.549879,0.00
209100,0.538429,0.00
209200,0.539889,0.00
209300,0.533452,0.00
209400,0.544036,0.00
209500,0.549624,0.00
209600,0.558445,0.00
209700,0.540793,0.00
209800,0.561128,0.00
209900,0.563483,0.00
210000,0.527046,0.00
210100,0.542756,0.00
210200,0.561387,0.00
210300,0.553825,0.00
210400,0.555836,0.00
210500,0.565838,0.00
210600,0.556279,0.00
210700,0.562545,0.00
210800,0.552610,0.00
210900,0.535083,0.00
211000,0.550428,0.00
211100,0.559163,0.00
211200,0.537236,0.00
211300,0.537966,0.00
211400,0.549236,0.00
211500,0.538918,0.00
211600,0.531276,0.00
211700,0.557959,0.00
211800,0.531408,0.00
211900,0.528594,0.00
212000,0.553240,0.00
212100,0.534258,0.00
212200,0.529665,0.00
212300,0.541427,0.00
212400,0.544868,0.00
212500,0.563537,0.00
212600,0.560807,0.00
212700,0.545189,0.00
212800,0.544863,0.00
212900,0.565285,0.00
213000,0.531229,0.00
213100,0.554935,0.00
213200,0.546417,0.00
213300,0.532173,0.00
213400,0.540644,0.00
213500,0.555853,0.00
213600,0.544353,0.00
213700,0.548706,0.00
213800,0.566542,0.00
213900,0.544353,0.00
214000,0.549621,0.00
214100,0.559690,0.00
214200,0.538714,0.00
214300,0.535537,0.00
214400,0.552941,0.00
214500,0.546407,0.00
214600,0.556670,0.00
214700,0.554950,0.00
214800,0.543316,0.00
214900,0.562356,0.00
215000,0.565312,0.00
215100,0.567097,0.00
215200,0.553281,0.00
215300,0.545127,0.00
215400,0.522555,0.00
215500,0.529087,0.00
215600,0.547691,0.00
215700,0.542058,0.00
215800,0.539788,0.00
215900,0.548265,0.00
216000,0.533310,0.00
216100,0.542245,0.00
216200,0.561906,0.00
216300,0.542932,0.00
216400,0.565002,0.00
216500,0.583679,0.00
216600,0.555252,0.00
216700,0.555298,0.00
216800,0.555262,0.00
216900,0.555595,0.00
217000,0.555301,0.00
217100,0.567944,0.00
217200,0.529801,0.00
217300,0.548669,0.00
217400,0.546161,0.00
217500,0.545388,0.00
217600,0.538960,0.00
217700,0.547449,0.00
217800,0.528454,0.00
217900,0.538800,0.00
218000,0.557483,0.00
218100,0.534978,0.00
218200,0.527149,0.00
218300,0.551307,0.00
218400,0.546236,0.00
218500,0.554091,0.00
218600,0.571471,0.00
218700,0.546694,0.00
218800,0.554821,0.00
218900,0.560478,0.00
219000,0.540319,0.00
219100,0.553252,0.00
219200,0.566261,0.00
219300,0.554997,0.00
219400,0.553573,0.00
219500,0.555805,0.00
219600,0.532103,0.00
219700,0.547748,0.00
219800,0.557933,0.00
219900,0.537815,0.00
220000,0.533598,0.00
220100,0.540070,0.00
220200,0.552247,0.00
220300,0.552287,0.00
220400,0.548413,0.00
220500,0.527269,0.00
220600,0.543682,0.00
220700,0.571267,0.00
220800,0.551864,0.00
220900,0.543204,0.00
221000,0.553822,0.00
221100,0.538442,0.00
221200,0.532976,0.00
221300,0.561628,0.00
221400,0.525526,0.00
221500,0.542203,0.00
221600,0.542208,0.00
221700,0.532400,0.00
221800,0.540496,0.00
221900,0.538670,0.00
222000,0.537162,0.00
222100,0.531547,0.00
222200,0.554349,0.00
222300,0.538841,0.00
222400,0.540641,0.00
222500,0.566020,0.00
222600,0.545985,0.00
222700,0.543569,0.00
222800,0.547118,0.00
222900,0.552475,0.00
223000,0.545669,0.00
223100,0.561956,0.00
223200,0.541158,0.00
223300,0.552636,0.00
223400,0.562088,0.00
223500,0.543017,0.00
223600,0.539925,0.00
223700,0.535280,0.00
223800,0.528739,0.00
223900,0.551747,0.00
224000,0.555729,0.00
224100,0.530430,0.00
224200,0.558252,0.00
224300,0.554930,0.00
224400,0.550613,0.00
224500,0.530900,0.00
224600,0.558281,0.00
224700,0.534886,0.00
224800,0.550646,0.00
224900,0.543359,0.00
225000,0.534693,0.00
225100,0.533391,0.00
225200,0.532659,0.00
225300,0.512215,0.00
225400,0.518664,0.00
225500,0.533773,0.00
225600,0.512614,0.00
225700,0.542415,0.00
225800,0.544173,0.00
225900,0.538041,0.00
226000,0.564998,0.00
226100,0.567982,0.00
226200,0.544772,0.00
226300,0.558602,0.00
226400,0.567628,0.00
226500,0.547718,0.00
226600,0.556627,0.00
226700,0.575183,0.00
226800,0.559100,0.00
226900,0.558800,0.00
227000,0.573964,0.00
227100,0.562078,0.00
227200,0.552639,0.00
227300,0.556952,0.00
227400,0.539491,0.00
227500,0.550324,0.00
227600,0.564304,0.00
227700,0.536400,0.00
227800,0.551717,0.00
227900,0.544224,0.00
228000,0.526982,0.00
228100,0.544283,0.00
228200,0.534813,0.00
228300,0.539274,0.00
228400,0.546221,0.00
228500,0.537824,0.00
228600,0.532074,0.00
228700,0.546907,0.00
228800,0.564698,0.00
228900,0.539002,0.00
229000,0.535725,0.00
229100,0.547321,0.00
229200,0.526709,0.00
229300,0.535499,0.00
229400,0.557438,0.00
229500,0.550543,0.00
229600,0.549288,0.00
229700,0.583659,0.00
229800,0.563738,0.00
229900,0.562144,0.00
230000,0.556273,0.00
230100,0.528822,0.00
230200,0.552868,0.00
230300,0.548068,0.00
230400,0.543843,0.00
230500,0.545342,0.00
230600,0.547080,0.00
230700,0.534115,0.00
230800,0.558483,0.00
230900,0.559237,0.00
231000,0.535869,0.00
231100,0.539532,0.00
231200,0.567518,0.00
231300,0.539294,0.00
231400,0.577467,0.00
231500,0.569926,0.00
231600,0.570349,0.00
231700,0.556403,0.00
231800,0.561624,0.00
231900,0.541096,0.00
232000,0.533448,0.00
